3486,moe sync,this code has been reviewed and submitted internally. feel free to discuss on the pr and we can submit follow-up changes as necessary.  commits: ===== <p> add a link back to the goodtime rate bug.  5750fb6c05d0f8b32060f56b0a94a12a52c89260  -------  <p> copy durations.saturatedtonanos(duration) to package-private c.g.c.u.c.internal so it can be used by the concurrent package (and in guava).  #goodtime  568cbb67101fdb56436e75467a23de8d027b1089  -------  <p> tighten the goodtime suppression locations in ratelimiter.  #goodtime  0df55a98cf54e2c3ccf1c1180ad4a20419d69a55  -------  <p> add duration-based overloads to uninterruptibles.  #goodtime  relnotes=add duration-based overloads to uninterruptibles.  e194e7578e5e8fea2edddd5a9544ebdeac961141  -------  <p> always complete timeoutfuture  even if tostring() throws  6c09c1732c040050752b5a087a1070ebf899ae9f  -------  <p> add duration-based overloads to moreexecutors.  #goodtime  relnotes=add duration-based overloads to moreexecutors.  e2da132822d1e62d000564e51816c789dc823998  -------  <p> add duration-based overloads to fluentfuture.  #goodtime  relnotes=add duration-based overloads to fluentfuture.  7f5390dcb99c6930facb2a91cca056a25b8581a4  -------  <p> add duration-based overloads to futures.  #goodtime  relnotes=add duration-based overloads to futures.  070e07da83e8320f2c368709cb773f08a383797f  -------  <p> add duration-based overloads to abstractscheduledservice.  #goodtime  relnotes=add duration-based overloads to abstractscheduledservice.  e7a7a1f0c4962231d73f72d101deeaa2c2b0144c  -------  <p> add duration-based overloads to service.  #goodtime  relnotes=add duration-based overloads to service.  76718f4617a2d4daea00a578f808cae59c5cdc59  -------  <p> add duration-based overloads to servicemanager.  #goodtime  relnotes=add duration-based overloads to servicemanager.  6c6edfa0b24148d5665a8e31a1811df7045b9460  -------  <p> remove checkedfuture utilities from util.concurrent.futures.  d3dcc67f6da3cbd5be687e2cddec6fb13a68dd8b  -------  <p> add duration-based overloads to ratelimiter.  #goodtime  relnotes=add duration-based overloads to ratelimiter.  7aee4f5c283e501c854ae06aaa201fc5328ebe4f  -------  <p> add duration-based overload to monitor.  #goodtime  relnotes=add duration-based overload to monitor.  ac540c41979ade6931d9d604eff1e6223e247a9a  -------  <p> define project build source encoding as utf-8  closes   196dd9edd4a8d7caa2f5f073268fab759d91b3e2  -------  <p> fix  apache license  version 2.0  spelling  there are many java libraries licensed under  apache license  version 2.0  that do not use its official spelling. this causes issues like  with every library defining its own spelling  it s difficult in large projects to have a clear view of all licenses in use. this pr changes the license spelling to the official one  as advised by maven developers.  closes   eb8695c81d20d83871ddd105954bd5ac3528de71  -------  <p> fix streams.zip documentation typo.  8cc9e91bafa0b90360b6972fca23f9d4f8dd3f65  -------  <p> add mediatype for  application/geo+json .  via   relnotes=add mediatype for  application/geo+json .  b47e9ba4e2efa318a0cc44cd9acdb1c215d41c42  -------  <p> upgrade maven-javadoc-plugin to 3.1.0.  fixes   34b7a1eff5091a14ed3a325a5966c9c43b219754  -------  <p> add cross-origin-resource-policy header name constants.  details   relnotes=add cross-origin-resource-policy header to library.  161241d58e93dfdba5a9021d2ee8dc64e3cd3937  -------  <p> fix javadoc links.  fixes   86be2d13b5677207cbc49bfb4431142b119647e6  -------  <p> update documentation to refer correct method name.    relnotes=n/a  a6f7253500de9a6a88c56e94858759c437dee20b,IO,Util
3487,add \textquotesingle to the html conversion table,-->,IO,Util
3488,1.x remove all instances of atomic*fieldupdater,replace them all with their respective atomic\* counterparts for example atomiclongfieldupdater -> atomiclong addresses https://github.com/reactivex/rxjava/issues/3459,IO,i18n,Util
3498,1.x: rename cache(int) to cachewithinitialcapacity(int),~~the parameter is a capacity hint  but more frequently confused with a buffer size like replay(int) than it is correctly understood. it also offers no guarantees  only the weak hope of optimization.~~  the parameter is a capacity hint  but more frequently confused with a buffer size like replay(int) than it is correctly understood. it also offers no guarantees  only the weak hope of optimization.  this change renames the method  deprecating the old name. it also adds javadoc calling out that the parameter is not a bound and referencing replay(int).autoconnect() as a way to achieve that behavior.,IO,Util
3500,some code clean ups.,nothing that could change logic or application flow  just minor refactors to be consistent with good practices and clean code. to sum up changes: - simplified some conditions - changed small l to l in long number  as l tends to look like 1 and might confuse - removed  return  statements where those are not necessary (last instruction in function) - inlined returns where there were no need for creating new variable (easier to read) - deleted unnecessary colons,i18n,IO,Test,Util
3512,3505: another try to fix the npe in the search bar,fiexes #3505,IO
3513,1.x: add shorter rxjavaplugin class lookup approach.,this adds a new pattern and lookup method that let s the developer specify the custom plugins with shorter system property keys. android is quite restrictive and allows only 31 characters.  the new pattern splits the target simple class name and its implementation into two separate system properties:      rxjava.plugin.1.class=simpleclassname rxjava.plugin.1.impl=path.to.impl.class      the index tag ( 1 ) can be any string of your chosing:      rxjava.plugin.mykey.class=simpleclassname rxjava.plugin.mykey.impl=path.to.impl.class      but make sure they are paired  otherwise nothing will happen.  if there are multiple  class  entries with the same  simpleclassname  one of them will be chosen (depending on the walk order in  java.util.properties ).  related issue #2835.,Test,IO,Util,i18n
3524,fix subscribe() javadoc,fix for javadoc issue #3523,Util,IO
3539,fix options databinding by adding elements if they are not in the initial map,3538,Util,Test,IO
3549,remove double whitespace in if conditions,just found them while walking through the source code trying to get a better overview of the rx internals.,Util,IO
3561,corrected buffer operator onerror behaviour documentation,#3560,IO,Util
3562,add single.doonunsubscribe(),as promised  adding more operators to  single . this one is very useful for releasing resources if task can be cancelled externally via  subscription.unsubscribe()  and subscriber may not receive the result.,IO,Test,Util
3565,replace never() calls in behaviorsubjecttest with verifynomoreinteractions,advantage is that we verify that there s no interaction at all so also something that we might not expect is not going to happen.,IO,Test,Util
3566,deprecate observable.finallydo() and add observable.doafterterminate() instead,#3434 but for  observable .,IO,Util
3568,renamed completable#finallydo to #doafterterminate,renames as part of #3434 for the recently added completable.,Util,Test,IO
3569,disable the autocompletion as default,implements the workaround presented at 3522#issuecomment-351046350.,IO,Util
3570,implemented completable#andthen(observable),i expect some discussion around the method name.,Util,Test,IO
3575,moe sync,this code has been reviewed and submitted internally. feel free to discuss on the pr and we can submit follow-up changes as necessary.  commits: ===== <p> adds constant for the upgrade-insecure-requests header.    relnotes=adds constant for the upgrade-insecure-requests header.  7e5aa662985c6e54396b1e751149bef17236bc27,Util,IO
3579,moe sync,this code has been reviewed and submitted internally. feel free to discuss on the pr and we can submit follow-up changes as necessary.  commits: ===== <p> fix  bug  link that was actually a cl.  4c5e8a226a1c4a963d6041f7ee6aa32076fa2ac8  -------  <p> simplify while+break into do-while.  3577  39aadb3531f7d73ed634780abe2679c9e42bcb17  -------  <p> release resources of whenallsucceed/whenallcomplete once input futures are complete.  relnotes=fixes potential memory leak in futures.whenallsucceed/whenallcomplete  a840d5bec35b56a6a6e195477e35a1b0e92d3681  -------  <p> prepare for removing gwt-rpc support for guava types by adding a system property that disables it.  when the time comes  we ll flip the default value  and users who didn t see our earlier warnings can use a system property to restore support until they can stop serializing our types.    967010aa4d5ecf35fd3861913c3f17c10c4f6d40,IO,Test,Util
3584,clarify behaviour of groupby in javadoc,as discussed in #3411  some clarification of the behaviour of  groupby  looks necessary re its behaviour when the  groupedobservable  terminates early (for example has  .first()  applied to it). see also  #3581.  i also took the liberty of recommending  ignoreelements  instead of  take(0)  for the section in the javadoc that recommends how to ignore emissions because the  take(0)  approach would have more overhead (every emission from source would prompt the emission of a new  groupedobservable ) than the  ignoreelements  approach.  once this is accepted i ll look to submit a pr with  groupbyonce  (mentioned in #3411).,IO,Util
3585,new crowdin translations,enjoy!,Util,IO,Test
3586,moe sync,this code has been reviewed and submitted internally. feel free to discuss on the pr and we can submit follow-up changes as necessary.  commits: ===== <p> let listenablefuture implement thenable via a default interface method in j2cl  relnotes=let listenablefuture implement thenable via a default interface method in j2cl  f6bb300d5fe145486dbeb28c544867f562ddc185  -------  <p> let listenablefuture implement thenable via a default interface method in j2cl  ***  f45705983f8dbaf48896b8ec783b4d56e7b1f184  -------  <p> update public suffix data.  the copy is updated whenever chrome s copy is updated  which is typically every 6 weeks. star the following to watch chrome s updates:    when that bug is not updated  the copy is updated 3 weeks before the estimated week of stable:    a793784ba71562cdabf41ba87aad849440b145a7,Util,IO
3587,remove the need for javac to generate synthetic methods.,outer classes accessing inner class private fields and methods (and vise versa) causes javac to generate package-scoped trampolines. these bloat the class files  adds overhead to the inliner analysis  and for android create needless method that eat away at our fixed limit of methods in an application. by simply promoting the private interactions to package scope directly  the synthetic methods do not need generated.  2.5% of rxjava s methods were these needless generated trampolines accounting for 1.2% of jar size and 1.4% of dex size.      $ dex-method-count before.dex 5005  $ dex-method-count after.dex 4875          -rw-r--r--   1 jw  jw   699k dec 25 03:08 after.dex -rw-r--r--   1 jw  jw   952k dec 25 03:08 after.jar -rw-r--r--   1 jw  jw   709k dec 25 03:06 before.dex -rw-r--r--   1 jw  jw   964k dec 25 03:06 before.jar,Util,IO
3592,1.x: add never test for  publishsubjecttest,this pr complete the never assert in publishsubjecttest.,Util,IO,Test
3609,delaysubscription(func0) does not use a scheduler,it subscribes to the upstream  observable  on the emitting thread of the other  observable  obtained from the  func0 .,IO,Util
3614,1.x: just() now supports backpressure (+ related fixes/changes),updated  just()  to fully support backpressure.  this is a repost of #3496 due to merge and rebase problems.,Util,IO
3620,cleanupstep.move_pdf is not a cleanuppreset anymore,this fixes  with a (imho) less confusing default:,Test,IO,Util
3626,use exceptions.throworerror to simplify error handling,this pr simplifies error handling by making use of existing  exceptions.throworerror  overloads.  a number of classes are touched by this one pr but i m assuming review will be easy enough that merge can happen soon.,IO,Util
3627,moe sync,this code has been reviewed and submitted internally. feel free to discuss on the pr and we can submit follow-up changes as necessary.  commits: ===== <p> add futures.submit().  relnotes= util.concurrent : added  futures.submit()   479c41dab94cbc6a6a1bb952c56a90b89f793ecc,Util,IO
3642,extend ris import with multiple fields,meeting time is programming time :),Test,Util,IO
3648,moe sync,this code has been reviewed and submitted internally. feel free to discuss on the pr and we can submit follow-up changes as necessary.  commits: ===== <p> address tsan errors:  1. suppress safe racy init in abstractmultiset and hashbimap. all the classes that are stored in the newly annotated fields have only final fields (except hashbimap.inverse  which inherits abstractbimap s keyset and values fields  which are themselves @lazyinit)  so they are safe to read racily.  2. mark some graph  cache  fields as volatile. these fields are an optimization: when the user accesses an entry through iteration (and sometimes through get())  the graph stores the entry in a field. that way  if the user then queries it again (such as to look up the value associated with a key during iteration)  the graph doesn t have to perform a potentially mildly expensive lookup. but this caching isn t implemented in a thread-safe way. it *ought* to be safe to initialize a graph in one thread  safely publish it  and then read it concurrently from other threads. but because of the racy reads of the cached entry fields  i don t think this is guaranteed to be safe.  relnotes= graph : fixed data race.  07eba15451f7d0dc10ab8328a6d595ab1e68abac,Test,IO,Util
3651,1.x: remove redundant  final  modifiers,as promised in #3579.,i18n,IO,Util
3655,1.x: add single.onerrorresumenext(single),part of #3652  will submit a pr for  onerrorresumenext(func1<throwable  single>)  later.,IO,Util,Test
3661,export no empty lines in ris format,this fixes the remaining part of #3634,Util,IO
3668,fix medline and convert some fetchers to junit5 where possible,i converted only some  because others rely on mockito and there is not yet an offical mockito-extension for junit5,IO,i18n,Util,Interpreter
3671,2.x: fix schedulerlifecycle.teststartidempotence vs cached threads dying,i forgot that rxcached threads can get evicted during the test. the new logic makes sure no new threads appeared.,IO,Util,Test
3678,1.x: fix counted buffer and window backpressure,this pr fixes the backpressure behavior of the counted  buffer  and  window  operators and consists of several changes.  the main issue lies when  count > skip  in the operators  yielding overlapping buffers/windows.   for  buffer   when the upstream completed  the logic emitted all remaining partial buffers even if there was no request for new buffers  which can result in  missingbackpressureexception  somewhere. the proper handling of the final buffers required a new backpressure management algorithm which is now part of the  backpressureutils  class and consists of two new methods:  postcompletedone  called from oncomplete to take over the emission of queued values and  postcompleterequest  which manages requests before and after the completed state.  for  window   the new window opened was emitted regardless of requests which was common due to request-amplification (i.e.  requesting n windows results in requesting  count + skip * (n - 1)  elements at first (then  skip * n  later) which opens  ceil(count / skip)  windows upfront. to avoid the overflow  the individual windows have to go through the usual queue/drain logic as well. i ve also updated the javadoc to reflect the backpressure behavior along with parameter validation.  in addition  the window case didn t manage cancellation properly. when the outer observable is unsubscribed  the inner subscribers may be still going and thus cancelling the upstream would stop/hang the inner windows. instead  the open window count is tracked (also counting the outer as 1 window) and when all get unsubscribed (i.e.  count reaches zero)  the upstream is unsubscribed. to accomplish this  the  unicastsubject  had to be retrofitted with a new optional callback  action0  which gets called at most once whenever either  onerror  or  oncompleted  is called or when the single  subscriber  unsubscribes.  a secondary issue was with the  testsubscriber  s initial request  some upstream operators could get triggered with  long.max_value  despite the initial request amount was set. this pr changes it to be set at construction time instead of in  onstart .,IO,Util
3682,fix annotation tab,-->,IO,Util
3683,fix select entries my holding mouse,-->,IO
3689,1.x: unified onerrorx and onexceptionresumenext and fixed backpressure,the operators didn t honor backpressure when they switched over to the other observable.  this pr also includes the 3685.,Util,IO
3692,1.x: fix completable using jdk 7 suppressed exceptions feature,the upgraded gradle switched my ide to use a jdk 6 library i have installed all along and these popped up immediately.,IO,Test,Util
3696,use streams in group matcher,-->,IO,i18n,Test,Util
3701,1.x: add completable.dooncompleted and deprecate completable.dooncomplete,closes #3700.,Util,IO,Test
3707,1.x: make completable.subscribe() report isunsubscribed consistently,the empty and lambda-based  completable.subscribe()  returns a  subscription  whose  isunsubscribed  should be consistent with the rest of the reactive objects by returning true if the sequence terminated (not just when one truly cancelled it).,Util,Test,IO
3712,add takeuntil support in single,as discussed in #3708  this adds  takeuntil(observable)  and  takeuntil(single)  support in  single . it was mostly just adapting the logic from the existing  operatortakeuntil  and adjusting it for accepting a  single  and sending a  cancelattionexception  in the event of a submission from  other  prior to a terminal event in the source  single .  any feedback is appreciated it  this is my first time contributing an implementation to this project. particularly wondering if it s worth keeping both overloads or if the user should just coerce their  other  to one type or ther other. also particularly looking for feedback on what information to include in the  cancellationexception .,IO,Util,Test
3714,update entry editor when entry type changes,fixes an issue partly described here: 289,Util,IO
3718,add cleanup operation for replacing ligatures,3613,Util,IO
3720,refactor deprecated part of protectedtermsformatter,just a code cleanup pr.,IO,Test,Util
3722,add maxconcurrent parameter to flatmapiterable,refs #3711. should these new overloaded functions be annotated with  @beta ?,Util,IO
3733,refactor bibdatabase migrations,this is the followup for 3658#discussion_r168779345.,IO,Util,Test
3738,creating observable#create overloads for synconsubscribe and asynconsubscribe,this is to facilitate the discovery of methods for creating observables that respect back pressure semantics. currently the  observable#create(onsubscribe)  static method is the easiest method to discover for creating an observable which does not provide clear facilities for managing back pressure.,IO,Util
3741,moe sync 2019-12-18,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> actually map thenable helper interface to js ithenable. the name is different to avoid a clash with elemental2 ithenable.  8207e996f569381719eff09ee836509136734cc0  -------  <p> use error prone s @guardedby enforcement to make sure that mutable state is appropriately synchronized.  f6d239520285c399978597c4a6665bf41fe8395d,IO,Test,Util
3752,moe sync 2019-12-24,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> correct @nullable and use ints.constraintorange()  5d9fc397a80618ea90786f026962f208b979bece,Test,Util,IO
3753,1.x: fix serializedobservertest.testnotificationdelay,this pr fixes the  serializedobservertest.testnotificationdelay  test to use reentrancy to verify the buffer in  serializedobserver  is properly drained. for now  it loops 10 000 times to see if the ci brings up the issue again. takes 400ms on my machine but i ll probably reduce it to 1 000 times.  (the previous version was a bit convoluted with all those countdowns that didn t properly lock out the other thread).  reported in issue #1389,Test,Util,IO
3756,1.x: clarify join/groupjoin no ordering guarantees,original issue: #3616.,IO,Util
3759,1.x: concatmap full rewrite + delayerror + performance,this is a full rewrite of the  concat / concatmap  operator with the following properties: - using  onsubscribe  to save on the allocation of  lift  -  concatdelayerror  and  concatmapdelayerror  to delay errors to the very end - new trampolining logic that also subscribes to the next source even if requested is zero - using  concatmap  or  concatmapdelayerror  on a scalar source now bypasses the operator completely and uses  scalarsynchronousobservable.scalarflatmap  as well. - the operator now detects  just  and  empty  sources and bypasses subscribing accordingly - added  exceptionsutils  to work with composite exceptions and terminal state  useful for other similar delaying operators later on. -  concat  is now implemented as  concatmap(v -> v)  which saves on the allocation of an entire  map  operator -  operatorwindowwithsizetest.testbackpressureouterinexact  had to be ignored because  window  doesn t honor backpressure properly and it is fixed in #3678  once it has been resolved  the test can be reenabled - added varargs constructor to  compositeexception  for convenience  avoids creating a list when the number of initial exceptions are known upfront.  performance comparison to baseline (i7 4770k  windows 7 x64  java 8u72):  (https://cloud.ent.com/assets/1269832/13744915/603866a8-e9eb-11e5-8711-8feb24fbb872.png),IO,Test,Util
3760,pressing esc while searching clears searchfield and selects first available entry,,IO,Util
3762,meaningful button review field migration,fixes 312.,IO,Util,Test
3763,moe sync 2020-01-06,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> update to junit 4.13  15262018825b31559b39e1ea84cccb29903f44e0  -------  <p> note another case in which our implementation of typevariable throws unsupportedoperationexception.  55fdde6aee4878820e8fc7615c05ec8d0e365b5f  -------  <p> suppress ignored return values from collection#contains*.  i think this is all of them!  b574bfaead6951521ba9d174c935b55309fa51b8,Util,IO
3765,moe sync 2020-01-08,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> add test case stable incidentedgeorder with a self loop to abstractstandard[un]directedgraphtest.  aee54682770a3166c231bbfecced91f31c55d32a  -------  <p> add test for stable incidentedgeorder support for mutable undirected valuegraphs in valuegraphtest  0aba85dd247e254e10fcd84e7b2940fa0383e14e  -------  <p> fix off-by-one error in asciidigits.asciidigits initialization.  3761.  2b27d9f906e18ae1105766d41e0940122ce686a0  -------  <p> disable gwt-rpc by default in the open-source release.  relnotes=[guava types can no longer be sent over gwt-rpc.]( to _temporarily_ reenable support  set the  guava.gwt.emergency_reenable_rpc  system property to  true .  ff0cd947f82d24611e39fb3d86e3d19da4af801f,Util,IO
3766,update architecture tests to catch static imports,fixes a part of #2617,Util,Test,IO
3777,observeon: allow configurable buffer size,the observeon operator is backed by a small queue of 128 slots that may overflow quickly on slow producers.  this could only be avoided by adding a backpressure operator before the observeon (not only inconvenient  but also taking a perf. hit as it forces hops between two queues).  this patch allows modifying the default queue size on the observeon operator.  fixes: #3751 signed-off-by: galo navarro anglorvaroa@gmail.com,Util,IO
3783,save order of columns across sessions,,IO,Util,Interpreter
3787,1.x: fix groupby delaying group completion till all groups were emitted,in 1.1.1   groupby  was fixed to properly honor backpressure on the outer  observable . the change included a drain loop that emitted  oncompleted()  to the groups only when all  groupedobservable s were drained from the main queue. this delayed the group s completion unnecessarily causing the  concat  operator to hang in some source-consumer cases such as #3775.  this pr fixes the behavior by signalling  oncompleted()  to the groups the moment the main completes.   note  however  that concatenating groups is eventually prone to hangs due to the groups not completing until the source completes  thus  concat  can t switch to the next source. one should use  flatmap  or  concatmapeager  instead.,IO,Test
3789,add telemetry to track every action,,Test,Util,IO
3790,set main stage for file dialogs,,Util,IO
3799,1.x: add completable.andthen(single),https://github.com/reactivex/rxjava/issues/3730,Test,IO,Util
3818,moe sync 2020-03-09,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> document that our racy access is safe.  2c9301827eab9df3769c09ca1ae74c7c8673ea76,IO,Util
3820,3796: pretend that we have every translation for every key,3796,IO,Util,i18n
3822,1.x: make defensive copy of the properties in rxjavaplugins,possible solution to #3749.,IO,i18n,Util
3824,moe sync 2020-03-16,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> implement some more tostring() methods for debugging.  i added these locally while debugging  but they seem potentially generally useful.  d52651a64c4965bb06be812b90aee6191e7a80f8,IO,Util
3826,show dialog when copy files did not found file,follow up from #3818,Util,IO
3828,1.x: asyncsubject now supports backpressure,asyncsubject  can trivially support backpressure when it emits a single item by setting the  singleproducer  on the child  subscriber  instead of calling  onnext  immediately.,Test,Util,IO
3836,moe sync 2020-03-30,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> deprecate 1-arg overload of servicemanager.addlistener.  it default to directexecutor(). directexecutor() is often useful  but it should be an explicit choice  as some usages are dangerous:     relnotes= util.concurrent : deprecated the 1-arg overload of  servicemanager.addlistener .  200056a4525bf28f1d252505f1564fdf26322ccb,IO,Util
3842,moe sync 2020-04-02,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> add j2cl specializers for doubles.min/max  floats.min/max  ints.min/max  and shorts.min/max.  79c378445bb29e204853b80645e6fb0f949c289c,Test,IO,Util,i18n
3848,1.x: deanonymize observable inner classes,this pr factors out many anonymous inner classes into named classes and moves them outside  observable .  this cleanup makes the  observable  more compact and helps debugging by showing more meaningful names in stacktraces.,Util,IO
3856,moe sync 2020-04-10,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> remove  @beta  from  service  and  servicemanager .  this leaves  abstractlisteningexecutorservice  as  @beta .  3806  #3418 relevant to #2966  (i have tweaked jesse s initial pr to leave  abstractexecutionthreadservice.triggershutdown  and  abstractservice.docancelstart  as  @beta   since we aren t sure we like the locking behavior of the former  and we ve realized that  listener.stopping  _might_ be a reasonable substitute for both.)  relnotes= util.concurrent : removed  @beta  from  service  and related classes.  33574d771b099991822ed78a726df0eea4646eea,Util,IO
3866,1.x: add single.tocompletable(),closes #3865.,IO,Test,Util
3867,1.x: improve executorscheduler worker unsubscription some more,as per discussion in #3842  there was an outstanding possibility that unsubscription of a  worker  would not cancel all tasks waiting in the queue. this pr addresses that possibility. i attempted to provoke the condition in a unit test but didn t manage it. nethertheless i think this change completes the protection desired in #3842.  i do have mixed feelings about the possible double calling of  queue.clear()  (once in the  run()  method and once in the  unsubscribe()  method. any preferences?,IO,Util
3868,fix an unsubscribe race in eventloopworker,there is an unsubscribe race condition similar to #3842 in  cachedthreadscheduler.eventloopworker  and  eventloopsscheduler.eventloopworker . image the following execution order:  | execution order | thread 1 | thread 2 | | --- | --- | --- | | 1 |  | submit task a | | 2 |  | submit task b | | 3 | unsubscribe worker |  | | 4 | unsubscribe task a |  | | 5 |  | task a won t run as it s unsubscribed | | 6 |  | run task b | | 7 | unsubscribe task b |  |  so task b will run but its previous task a will be skipped.  this pr adds a check before running an action and moves  workerunderconcurrentunsubscribeshouldnotallowlatertaskstorunduetounsubscriptionrace  to  abstractschedulerconcurrencytests  to test all concurrent schedulers.,IO,Util,Test,i18n
3871,switch colors of search icon for the two search modes,3870,Util,i18n,IO,Test
3879,expose scheduler factories which accept thread factories.,this allows hooks to create schedulers whose threads have different priorities.  closes #3724.,IO,Util,Test
3880,make it easier to create fxml dialogs,,Util,IO,Test
3883,reenable closing of entry preview by pressing esc,,Test,Util,IO
3886,state button,,Util,Test,IO
3887,moe sync 2020-04-28,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fixed treerangemap.subrangemap.putcoalescing  the short circuiting on an attempt to put an empty range caused the contract of putcoalescing to be violated.  3886  6e0e978abc6d3de458ed7e2b9cb0533c735d36a2,Util,IO
3888,1.x: proposal: onterminatedetach - detach upstream/downstream for gc,by default  operators have final link to their child subscriber and they never clear the upstream s producer. if the end subscriber is referenced  for example in a  compositesubscription   that keeps an entire chain of objects alive and can cause memory leaks (a use case common on android).  this proposed operator detaches the structures and nulls out references if the sequence terminates or the downstream unsubscribes - at the cost of atomic operations and mandatory volatile read for each onnext().   i know this issue has been brought up several times  but instead of adding the overhead to every operator  i propose an operator that can be applied when the developer really needs it (i.e.  could be part of the usual compose(subscribeon/observeon) setup).  on the implementation side  this requires deferred  producer / request()  handling because requests from downstream may appear even before the upstream calls  setproducer  (if at all) and we can t use the base class  behavior for this.,IO,Util
3898,moe sync 2020-05-12,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> ensure queueworker does not outlive sequentialexecutor on ios.  when  sequentialexecutor  is used on ios as j2objc-transpiled code  we need to make sure that  sequentialexecutor.queueworker  does not outlive its outer class. previously  because the inner class was annotated with  @weakouter   it could happen  and  when this happened  the inner class would then invoke methods on a dangling pointer and crash the process in turn. the issue is now fixed by annotating the worker field in the outer class with  @retainedwith .  although  @retainedwith  was initially designed for bimaps  the annotation addresses exactly the lifecycle problem here.  180157a2ab9d4574d69eeed3d654ceaff7f5b59d,IO,Test,Util
3904,moe sync 2020-05-14,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> suppress identityhashmapboxing check  this would soon become an error in blaze.  0b46c0b65b9f98f3cc36aaf185a888d3e8e76f60  -------  <p> adding the sec-ch-ua header. ignore clangtidy. it has to do with the constant naming scheme for   spec for header:   bd128b4f293ea94eaad3aa0ba29d71ee8ea25b3c,Util,IO,Test
3907,integrate codestyletest into stringutiltest,during   i observed that having many classes causes difficulties in migrating to a multi module build. since 1) we have [archunit]( in place and 2) the current test in  codestyletest  just covers  stringutils . therefore  i propose to include the test included there into  stringutiltest .,IO,Util
3909,add required mock to linkedfileviewmodeltest,while working on #3704  test were failing in other settings. this is a quick fix to get the tests running.,Util,IO
3918,1.x: replaysubject now supports backpressure,in addition  the behavior of time-limited mode has been changed. late subscribers will now skip stale data.  related issue: #3917,Test,IO,Util,i18n
3919,moe sync 2020-06-04,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> remove @donotcall from fluentiterable.from(fluentiterable).  4ec122fa84a4d3384324250a74120d32e0ccfa1c  -------  <p> update public suffix data.  this copy is typically updated whenever chrome s copy is updated  which is roughly every 6 weeks. subscribe to the chrome milestone calendar to see the dates.  0d5c668d46ecba2a1ec5656b603bbdb30786e9e1,Util,IO,Interpreter
3931,moe sync 2020-06-12,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> upgraded bytestreams#copy(inputstream  outputstream) to use the faster filechannel if possible. see also  for some background.  relnotes= io : upgraded  bytestreams#copy(inputstream  outputstream)  to use the faster  filechannel  if possible.  27bc3deb733b2f38bd853953fa21e2e116fc6c34,Util,IO
3934,1.x: testsubscriber extra info on assertion failures,this pr adds extra information to assertion failure messages on  testsubscriber  and  testobserver   indicating: - the listener didn t receive any  oncompleted  calls  which is an indication of hung or skipping operation  - there were errors received  indicating a failure in the event generation process.  previously  if there was something wrong with the sequence  the order and type of assertions were mostly unhelpful: if  assertvalues  was first  the lack of values failure could hide a revealing onerror call. if the  assertnoerrors()  was first  the error is visible but no way of knowing how far the sequence got.  now  it is generally okay to use  assertvalues  first  which along the difference  will print the lack of completion and the number of exceptions received  plus  the  assertionerror  will have its cause initialized to the actual or composited exception. the message format thus changes:      original assertion message with details (0 completions) (+1 error)  caused by       this extra information saved me a lot of time in 2.x and rsc development.  note that this change doesn t make the  assertxxx s also assert for completion or error at all. if the values match  but there is an additional error instead of completion  one has to assert that separately  just like now.,Test,Util,IO
3936,moe sync 2020-06-16,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> revert a1e9a0bd1260a657f7502e5b81d38dfb818cd1d4  causing some internal failures  457767d10299005df3f7a3e7aba3eef8ee528b9a,Test,Util,IO
3941,moe sync 2020-06-22,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> avoid reentrancy in executionsequencer.  37d4506a2874cd223d88ebf98e8d28ff333c11de,IO,Util,Test
